StationID,Latitude,Longitude,Title,TotalCapacity_kW,StationType,Bands,label,top_score,n_pois_in_radius,huff_score_work,huff_score_education,huff_score_shopping,huff_score_personal_business,huff_score_social,huff_score_leisure,huff_score_holiday
73248,51.4733799,-0.1847628,,33.0,Fast site,Slow (3–8kW),work,0.0508,92,0.0508,0.0082,0.017,0.0082,0.0068,0.0318,0.0061
73247,51.470203,-0.1845708,,33.0,Fast site,Slow (3–8kW),leisure,0.0847,186,0.0285,0.0055,0.0302,0.0092,0.0138,0.0847,0.0004
73246,51.5167778,-0.2471777,,33.0,Fast site,Slow (3–8kW),leisure,0.2233,182,0.0035,0.0059,0.0561,0.0772,0.0044,0.2233,0.0
73070,51.4708078,-0.3657118,,33.0,Fast site,Slow (3–8kW),shopping,0.0826,237,0.011,0.0026,0.0826,0.0484,0.0113,0.0304,0.0074
73068,51.4880175,-0.2868412,,33.0,Fast site,Slow (3–8kW),shopping,0.1676,115,0.0152,0.0104,0.1676,0.053,0.0147,0.0362,0.0007
73067,51.482137,-0.2543095,,33.0,Fast site,Slow (3–8kW),leisure,0.0655,51,0.0057,0.0092,0.0033,0.0049,0.0029,0.0655,0.0006
73066,51.4731668,-0.3576003,,33.0,Fast site,Slow (3–8kW),shopping,0.0652,187,0.0139,0.0107,0.0652,0.0258,0.0176,0.038,0.0
73047,51.4818126,-0.2686371,,33.0,Fast site,Slow (3–8kW),shopping,0.0283,32,0.0,0.0035,0.0283,0.0236,0.0032,0.0139,0.0
72515,51.5368947,-0.0519758,,33.0,Fast site,Slow (3–8kW),leisure,0.0863,344,0.0449,0.0101,0.0799,0.02,0.0267,0.0863,0.0011
72512,51.5594676,-0.0508342,,33.0,Fast site,Slow (3–8kW),leisure,0.0643,115,0.0045,0.0057,0.0125,0.0035,0.0053,0.0643,0.0
72511,51.5535475,-0.0462692,,33.0,Fast site,Slow (3–8kW),shopping,0.306,316,0.0388,0.0367,0.306,0.0555,0.0314,0.1607,0.0
72507,51.5305469,-0.0849531999999726,,33.0,Fast site,Slow (3–8kW),leisure,0.2103,363,0.0572,0.0256,0.0809,0.0516,0.031,0.2103,0.0041
72506,51.5355672,-0.0564322999999831,,33.0,Fast site,Slow (3–8kW),shopping,0.2082,432,0.1592,0.0107,0.2082,0.0549,0.0339,0.0681,0.0033
70765,51.4670996,-0.194638,,33.0,Fast site,Slow (3–8kW),leisure,0.1865,207,0.0332,0.0264,0.0367,0.0054,0.0018,0.1865,0.0
70764,51.4777472,-0.189518,,33.0,Fast site,Slow (3–8kW),shopping,0.3351,197,0.0195,0.0034,0.3351,0.0314,0.018,0.0384,0.0026
70761,51.4873758,-0.222879,,33.0,Fast site,Slow (3–8kW),personal_business,0.0528,131,0.0202,0.0155,0.0282,0.0528,0.0119,0.0336,0.0004
56881,51.363951,-0.191486,,33.0,Fast site,Slow (3–8kW),shopping,0.2237,304,0.0339,0.0291,0.2237,0.0743,0.0189,0.0439,0.0028
51569,54.3978994340631,-3.24809074401855,,33.0,Fast site,Below 3kW;Fast (8–49kW);Slow (3–8kW),social,0.045,3,0.0,0.0,0.0,0.0,0.045,0.0,0.0143
31396,51.4907409355964,0.0641762066056861,,33.0,Fast site,Slow (3–8kW),shopping,0.1927,309,0.0755,0.068,0.1927,0.0563,0.0135,0.0616,0.0026
19386,51.3620021709811,-0.19529918025663,,33.0,Fast site,Slow (3–8kW),shopping,0.1416,248,0.0406,0.0395,0.1416,0.0581,0.0377,0.0467,0.0068
10518,55.62226520126441,-2.822914245064567,,33.0,Fast site,Fast (8–49kW),shopping,0.0681,105,0.0452,0.0,0.0681,0.0006,0.0,0.0454,0.0
9672,51.157839,0.865377,,33.0,Fast site,Fast (8–49kW);Slow (3–8kW),holiday,0.0552,43,0.0,0.0045,0.0151,0.0016,0.0014,0.0363,0.0552
9668,50.965331,-4.02285,,33.0,Fast site,Fast (8–49kW);Slow (3–8kW),residential,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5833,51.4877184,-0.1427474,,33.0,Fast site,Slow (3–8kW),leisure,0.1672,271,0.0263,0.0205,0.1372,0.0425,0.0274,0.1672,0.0259
5814,51.4827075,-0.0131555,,33.0,Fast site,Slow (3–8kW),shopping,0.2196,518,0.034,0.0165,0.2196,0.1846,0.0164,0.2049,0.0035
73548,51.2165902338207,-0.14461442907908,,32.5,Fast site,Below 3kW;Fast (8–49kW),leisure,0.6411,72,0.0244,0.0,0.0027,0.0016,0.0,0.6411,0.0
167426,51.526273,-0.214196,,32.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.1498,169,0.1498,0.0325,0.0691,0.0232,0.0228,0.0483,0.0
167418,51.493909,-0.184331,,32.0,Fast site,Fast (8–49kW);Slow (3–8kW),personal_business,0.1326,319,0.0814,0.032,0.0927,0.1326,0.0232,0.1252,0.1095
167412,51.489438,-0.174396,,32.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.2364,381,0.026,0.0145,0.2364,0.0732,0.0224,0.0675,0.006
167403,51.481996,-0.18561,,32.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1441,272,0.0279,0.0264,0.1441,0.0341,0.0187,0.1222,0.0039
54069,50.633271,-2.46038,,32.0,Fast site,Slow (3–8kW),shopping,0.0319,49,0.0258,0.0,0.0319,0.0172,0.0013,0.0271,0.0089
47163,52.46471,-1.842627,,32.0,Fast site,Slow (3–8kW),shopping,0.094,127,0.0425,0.0172,0.094,0.0141,0.0084,0.0231,0.0
24611,51.2411903137663,-0.324575962539706,,32.0,Fast site,Slow (3–8kW),work,0.4941,90,0.4941,0.0014,0.0249,0.0118,0.0038,0.1132,0.0
20519,52.923584,-1.139875,,32.0,Fast site,Slow (3–8kW),shopping,0.1045,88,0.0,0.0015,0.1045,0.0236,0.002,0.0985,0.0
309446,54.60030701379449,-5.908954860252749,,31.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.0635,78,0.0635,0.0122,0.0093,0.0409,0.012,0.0507,0.0006
43480,51.5064887210859,-0.585944652557373,,31.0,Fast site,Slow (3–8kW),shopping,0.2017,163,0.0931,0.0075,0.2017,0.057,0.0153,0.0283,0.0
19465,51.5116935,-0.113055249442683,,31.0,Fast site,Slow (3–8kW),work,0.3725,448,0.3725,0.0738,0.0526,0.0967,0.0506,0.0624,0.0221
5842,52.50624,-0.64221,,31.0,Fast site,Slow (3–8kW),work,0.035,34,0.035,0.0134,0.0107,0.0041,0.0013,0.0171,0.0
146453,51.427785,-0.065068,,30.0,Fast site,Slow (3–8kW),leisure,0.0539,37,0.0009,0.0261,0.0006,0.0007,0.0046,0.0539,0.0
146452,51.407829,-0.193436,,30.0,Fast site,Slow (3–8kW),education,0.0543,56,0.0467,0.0543,0.0048,0.0014,0.0019,0.0147,0.0
133484,51.557213,-0.091244,,30.0,Fast site,Slow (3–8kW),shopping,0.0532,98,0.0049,0.0125,0.0532,0.033,0.0139,0.0525,0.0
133175,51.483040076,-0.00308791484924,,30.0,Fast site,Slow (3–8kW),leisure,0.5577,907,0.0102,0.0324,0.1364,0.0297,0.0155,0.5577,0.0056
132777,51.510517,-0.287718,,30.0,Fast site,Slow (3–8kW),shopping,0.301,64,0.098,0.0,0.301,0.116,0.0088,0.0235,0.0023
132771,51.433953,-0.216375,,30.0,Fast site,Slow (3–8kW),leisure,0.1813,93,0.0,0.0,0.0,0.0015,0.0005,0.1813,0.0022
127620,51.405284,0.001402,,30.0,Fast site,Slow (3–8kW),personal_business,0.0184,31,0.0,0.0058,0.0109,0.0184,0.004,0.0154,0.0
125253,51.385057,-0.220303,,30.0,Fast site,Slow (3–8kW),leisure,0.0604,38,0.0051,0.0029,0.0024,0.0004,0.0026,0.0604,0.0
100345,51.6782,-0.05672,,30.0,Fast site,Slow (3–8kW),leisure,0.0749,42,0.0,0.0413,0.0,0.0004,0.0022,0.0749,0.0
99176,51.378105,-0.1257698,,30.0,Fast site,Slow (3–8kW),shopping,0.0757,47,0.0075,0.0,0.0757,0.0459,0.0,0.0187,0.0
56391,51.518753,-0.101256,,30.0,Fast site,Slow (3–8kW),work,0.3343,810,0.3343,0.0311,0.2204,0.2115,0.1321,0.1167,0.0154
52878,51.4975281,-0.127408500000001,,30.0,Fast site,Slow (3–8kW),work,0.2411,359,0.2411,0.1149,0.0472,0.0635,0.0184,0.1296,0.0038
47119,51.490601,0.155155,,30.0,Fast site,Slow (3–8kW),leisure,0.0226,57,0.0052,0.0203,0.0172,0.0105,0.0016,0.0226,0.0
19025,51.4525772,0.270681100000047,,30.0,Fast site,Slow (3–8kW),leisure,0.0384,36,0.013,0.0,0.0028,0.001,0.0015,0.0384,0.0009
13283,52.2074,-1.7307,,30.0,Fast site,Slow (3–8kW),work,0.0109,26,0.0109,0.0,0.0,0.0,0.0,0.0107,0.0013
291269,55.170553787542616,-1.6919061054688882,,29.6,Fast site,Slow (3–8kW),shopping,0.151,282,0.0245,0.0114,0.151,0.0343,0.0234,0.0466,0.0
273710,52.08259700334469,0.7206819019490922,,29.6,Fast site,Slow (3–8kW),leisure,0.0864,47,0.0017,0.0,0.0104,0.004,0.0263,0.0864,0.004
105185,51.52543885456399,-0.4597445058980156,,29.6,Fast site,Slow (3–8kW),personal_business,0.0174,36,0.0087,0.0054,0.0114,0.0174,0.0005,0.0141,0.0
255048,52.189736,-1.479031,,29.4,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.029,29,0.029,0.0,0.0,0.0021,0.0,0.0081,0.0083
112920,52.37022858026776,-4.085910640566596,,29.2,Fast site,Fast (8–49kW);Slow (3–8kW),holiday,0.0005,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0005
305327,54.06282841886954,-5.967136497704729,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0434,6,0.0011,0.0,0.0,0.0,0.0,0.0434,0.0
287320,53.465015,-2.344624,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1023,166,0.0,0.0,0.1023,0.0632,0.0019,0.042,0.0
286915,52.3812,1.0134,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0585,8,0.0,0.0,0.0,0.0076,0.0,0.0585,0.0
286211,51.540901,-0.299448,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.072,92,0.0503,0.0401,0.072,0.061,0.0141,0.021,0.0
268450,55.84226,-4.27304,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1,187,0.0163,0.0204,0.0458,0.0208,0.0145,0.1,0.0042
265050,53.973049,-1.14924,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0162,18,0.0026,0.0,0.0132,0.0,0.0,0.0162,0.0
264858,52.512779,-0.66444,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0069,6,0.0021,0.0,0.0,0.0,0.0,0.0069,0.0
264857,52.50761,-0.71695,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0642,14,0.0,0.0,0.0,0.0,0.0024,0.0642,0.0021
264611,51.489193,0.0271,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1849,280,0.0468,0.0,0.1681,0.0134,0.0019,0.1849,0.0
264606,51.488743,0.027367,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.2522,286,0.0314,0.0014,0.1499,0.0167,0.0026,0.2522,0.0
264528,51.27906,0.52102,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.0589,167,0.0589,0.0,0.0495,0.0242,0.0265,0.04,0.0019
264480,51.550079,-1.845039,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.2246,147,0.054,0.0024,0.009,0.0028,0.0063,0.2246,0.0
261032,51.574902,-0.217774,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0886,116,0.0035,0.0544,0.0761,0.0044,0.0,0.0886,0.0008
261029,51.57169,-0.22311,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0664,106,0.0055,0.0112,0.0612,0.0279,0.002,0.0664,0.004
255857,55.941441,-3.408043,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1059,45,0.008,0.0,0.1059,0.0,0.0,0.0209,0.003
255775,55.23177,-2.176804,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.0152,10,0.0122,0.0,0.0152,0.0011,0.0026,0.0019,0.0033
255752,55.025791,-1.46895,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1658,37,0.0007,0.0019,0.0038,0.0063,0.0009,0.1658,0.0
255751,55.019428,-1.51067,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.0496,38,0.0496,0.0011,0.0035,0.0031,0.0007,0.0074,0.0
255711,54.969433,-2.092356,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),personal_business,0.0424,92,0.0175,0.0105,0.02,0.0424,0.002,0.0206,0.0022
255709,54.969334,-2.092356,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),personal_business,0.0403,91,0.0162,0.0107,0.0191,0.0403,0.002,0.0206,0.0021
255707,54.969234,-2.092356,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),personal_business,0.0367,95,0.0164,0.0109,0.0186,0.0367,0.0019,0.0214,0.0021
255608,54.570789,-1.31355,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.0481,112,0.0481,0.0,0.0317,0.0206,0.021,0.0383,0.0
255601,54.545391,-2.949612,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0832,53,0.011,0.0,0.0105,0.0074,0.0023,0.0832,0.0348
255556,53.997501,-1.5413,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),holiday,0.2295,297,0.0272,0.0,0.1058,0.0379,0.0144,0.048,0.2295
255554,53.984154,-1.095365,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1436,118,0.0693,0.0,0.1436,0.0034,0.0084,0.0634,0.0
255552,53.963699,-1.08633,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.5039,633,0.0414,0.056,0.5039,0.1304,0.0685,0.2367,0.0806
255530,53.821857,-2.407003,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.3641,85,0.0294,0.0079,0.3641,0.2087,0.076,0.0462,0.0
255527,53.805923,-1.662853,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.1278,157,0.1278,0.0044,0.0728,0.0328,0.0075,0.0164,0.0
255525,53.801506,-1.532965,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.2741,345,0.0876,0.0205,0.2741,0.1539,0.215,0.0836,0.0033
255510,53.790867,-1.544888,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.1596,292,0.1596,0.0011,0.0455,0.0297,0.0155,0.1321,0.0094
255492,53.748486,-1.530569,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.3227,91,0.0004,0.0084,0.1151,0.0295,0.0038,0.3227,0.0
255465,53.615204,-2.158708,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.177,191,0.0116,0.0201,0.0528,0.0217,0.037,0.177,0.0049
255464,53.603195,-2.160076,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.0897,70,0.0897,0.0094,0.009,0.0023,0.0011,0.0338,0.0009
255442,53.550205,-2.101159,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,1.7646,1853,0.1583,0.0034,0.0595,0.0031,0.0011,1.7646,0.0
255410,53.4804,-2.6055,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.0735,53,0.05,0.0,0.0735,0.0163,0.0008,0.0138,0.0
255394,53.452991,-2.61134,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.024,26,0.0008,0.0,0.0088,0.0004,0.0014,0.024,0.0005
255391,53.448051,-2.229073,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.2136,79,0.0021,0.0037,0.0066,0.0016,0.0049,0.2136,0.0
255373,53.412182,-2.89606,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0317,45,0.0,0.0118,0.0014,0.0228,0.0,0.0317,0.0
255364,53.406158,-2.891039,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0133,23,0.0066,0.0,0.0006,0.0,0.003,0.0133,0.0
255360,53.399132,-2.95901,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0306,80,0.0126,0.0146,0.0072,0.0211,0.0033,0.0306,0.001
255310,53.300762,-1.122122,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1216,162,0.0162,0.0039,0.0773,0.0361,0.0252,0.1216,0.0047
255297,53.227215,-0.536983,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.2363,437,0.0698,0.0034,0.2363,0.077,0.0319,0.06,0.0072
255296,53.226883,-0.537522,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.274,438,0.045,0.0035,0.274,0.0923,0.0306,0.0646,0.0054
255280,53.097179,-2.43877,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1998,238,0.0114,0.002,0.1998,0.037,0.0381,0.0264,0.0029
255272,53.028641,-2.176514,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.2977,254,0.0394,0.0,0.2977,0.1137,0.024,0.0252,0.0023
255270,53.01841,-1.48571,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),personal_business,0.165,48,0.0113,0.0,0.0165,0.165,0.0077,0.0155,0.0
255260,52.985802,-2.17357,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.5841,46,0.0093,0.0,0.5841,0.0008,0.0,0.0595,0.0008
255244,52.92915,-1.163977,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.0302,56,0.0161,0.0007,0.0302,0.0009,0.0,0.0133,0.0
255243,52.92889,-1.273719,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.2102,214,0.0637,0.0115,0.2102,0.0121,0.0433,0.0556,0.0019
255242,52.926281,-1.466381,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.0999,203,0.0999,0.0044,0.0749,0.0117,0.005,0.0853,0.002
255239,52.914249,-1.448108,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1868,171,0.0375,0.0,0.0785,0.0199,0.0015,0.1868,0.001
255237,52.914089,-1.447951,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1853,170,0.038,0.0,0.0765,0.0276,0.0015,0.1853,0.0009
255231,52.811131,-2.0954,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0265,22,0.0032,0.0105,0.0008,0.0137,0.0,0.0265,0.0
255220,52.7911,-1.6722,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.095,52,0.095,0.0031,0.0243,0.0086,0.0017,0.0175,0.0
255211,52.717342,-2.746871,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.0414,96,0.0182,0.0016,0.0414,0.0122,0.024,0.0366,0.0012
255209,52.674694,-0.657411,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),holiday,0.015,9,0.0,0.0,0.0,0.0,0.0,0.0063,0.015
255202,52.631298,-1.13555,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.2748,510,0.2748,0.089,0.1443,0.0699,0.0661,0.0473,0.007
255196,52.603458,-1.897636,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),holiday,0.0322,4,0.0,0.0,0.0,0.0,0.0,0.0027,0.0322
255191,52.579493,-2.111841,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.1387,160,0.1387,0.0,0.0552,0.0009,0.006,0.0052,0.0
255166,52.487057,-0.70524,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1594,208,0.016,0.0,0.1594,0.0552,0.0019,0.0224,0.0009
255146,52.463749,-1.841346,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1128,159,0.0587,0.0122,0.1128,0.0165,0.0114,0.0308,0.0
255143,52.452801,-1.9273,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.2583,249,0.0181,0.1406,0.0065,0.0121,0.0042,0.2583,0.0078
255110,52.401951,-1.50175,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.129,103,0.129,0.0128,0.0081,0.0089,0.008,0.0249,0.0009
255072,52.273869,-0.875469,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.0784,26,0.0784,0.0,0.0004,0.0051,0.0006,0.0105,0.0
255036,52.060795,-0.750515,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),social,0.1545,79,0.0,0.0228,0.0223,0.01,0.1545,0.0645,0.0
255033,52.059025,1.280566,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0429,62,0.0223,0.0007,0.0309,0.0174,0.0,0.0429,0.0
255030,52.056099,-2.7119,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.2464,427,0.0138,0.0333,0.2464,0.1183,0.0343,0.0318,0.0068
255024,52.04863,-2.722727,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1266,60,0.0,0.0163,0.0174,0.0083,0.0096,0.1266,0.0011
255022,52.045483,-0.75042,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1073,209,0.0069,0.0,0.0621,0.029,0.0085,0.1073,0.0134
255016,52.043396,-0.748399,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1138,159,0.011,0.0,0.0346,0.0472,0.0423,0.1138,0.013
255015,52.043301,-0.75238,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1941,319,0.0046,0.0,0.1941,0.0742,0.0093,0.0471,0.0055
255010,52.025478,-0.738211,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),personal_business,0.0495,55,0.0,0.0064,0.0104,0.0495,0.0022,0.0245,0.0
255009,52.020702,-0.754643,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.1002,53,0.1002,0.004,0.0,0.0,0.0015,0.022,0.0
255000,51.947037,1.285248,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.0955,83,0.0955,0.0006,0.0443,0.018,0.0171,0.0159,0.0143
254990,51.899361,-2.0706,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.7919,984,0.1936,0.0134,0.7919,0.0494,0.0231,0.0764,0.0048
254987,51.893471,-2.1314,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0721,55,0.028,0.0,0.0379,0.0494,0.0018,0.0721,0.0074
254969,51.822121,-2.275357,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1202,73,0.0051,0.0017,0.0552,0.0092,0.0019,0.1202,0.0
254961,51.776478,-1.26318,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.1414,268,0.1414,0.1315,0.1225,0.074,0.0247,0.1204,0.0055
254947,51.753002,-0.243459,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.292,211,0.0115,0.109,0.0056,0.0116,0.0007,0.292,0.0
254925,51.674114,-0.604068,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.0566,192,0.034,0.0025,0.0566,0.0295,0.0063,0.0442,0.0
254923,51.667046,-0.56346,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.7342,78,0.0951,0.0019,0.7342,0.0453,0.0067,0.018,0.0
254915,51.654999,-0.392859,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.2169,235,0.0202,0.0207,0.2169,0.0624,0.0199,0.0359,0.0043
254912,51.651646,-0.084142,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.5192,256,0.0308,0.0121,0.5192,0.1223,0.0212,0.0494,0.0008
254907,51.646599,-0.42811,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1385,59,0.0786,0.0,0.0144,0.0094,0.0,0.1385,0.0
254903,51.636589,-0.09464,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.0461,70,0.0046,0.0033,0.0461,0.0146,0.0009,0.0343,0.0
254874,51.610645,-0.424608,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.0589,52,0.015,0.0072,0.0589,0.021,0.0082,0.0233,0.0
254870,51.608669,-0.018419,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1273,123,0.0098,0.0065,0.1273,0.0284,0.021,0.0526,0.0
254868,51.6077,-0.210469,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.2714,65,0.0044,0.0013,0.0544,0.0201,0.0058,0.2714,0.0
254866,51.6054,-0.339283,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.2951,83,0.0181,0.0,0.2951,0.0427,0.0046,0.0392,0.0
254854,51.595474,0.02284,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.2707,198,0.0098,0.0081,0.2707,0.1386,0.0223,0.0446,0.0007
254835,51.588882,-0.015373,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.142,294,0.0206,0.0076,0.142,0.0238,0.0161,0.0687,0.0007
254834,51.588409,-0.024545,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.2111,385,0.0191,0.0148,0.2111,0.0169,0.0767,0.0281,0.0007
254828,51.584766,-0.497652,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.0329,17,0.0329,0.0,0.0033,0.0025,0.001,0.0046,0.0
254827,51.584751,-0.497722,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),work,0.0328,17,0.0328,0.0,0.0034,0.0025,0.001,0.0045,0.0
254822,51.580582,0.109684,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0477,13,0.0,0.001,0.0,0.0087,0.0004,0.0477,0.0
254820,51.580547,0.109639,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.0513,14,0.0,0.001,0.0,0.0085,0.0004,0.0513,0.0
254789,51.5676,-0.351734,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1567,110,0.013,0.0011,0.1567,0.0174,0.0093,0.0054,0.0013
254782,51.5658,0.001843,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1468,122,0.0068,0.0166,0.0787,0.1169,0.0759,0.1468,0.0
254686,51.553673,0.006821,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.7576,905,0.0696,0.0294,0.2242,0.0584,0.0277,0.7576,0.0
254663,51.55064,-0.044475,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.1922,312,0.0419,0.0141,0.1922,0.1056,0.0183,0.0793,0.0
254659,51.5504,-0.165111,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.4972,201,0.0214,0.0093,0.4972,0.2204,0.006,0.079,0.0047
254621,51.54607,-0.47483,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.142,220,0.0256,0.0042,0.142,0.0538,0.0126,0.0172,0.0022
254618,51.546021,-0.474787,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),shopping,0.141,219,0.025,0.0042,0.141,0.0521,0.0127,0.0177,0.0021
254611,51.545483,-0.165946,,29.0,Fast site,Fast (8–49kW);Slow (3–8kW),leisure,0.1186,133,0.0027,0.0418,0.035,0.0112,0.005,0.1186,0.0041
