StationID,Latitude,Longitude,Title,TotalCapacity_kW,StationType,Bands
9029,52.711603,-1.47919,,14.0,Fast site,Slow (3–8kW)
9030,51.291671,-0.983266,,14.0,Fast site,Slow (3–8kW)
9031,54.57382,-3.573709,,14.0,Fast site,Slow (3–8kW)
9032,53.734401,-1.610622,,14.0,Fast site,Slow (3–8kW)
9033,51.583537,0.445029,,14.0,Fast site,Slow (3–8kW)
9034,52.661063,0.152795,,14.0,Fast site,Slow (3–8kW)
9035,52.22293,-2.254943,,14.0,Fast site,Slow (3–8kW)
9036,52.630261,-2.202832,,14.0,Fast site,Slow (3–8kW)
9037,51.58669,-0.441616,,14.0,Fast site,Slow (3–8kW)
9038,52.68039600647736,0.8423342910460851,,14.0,Fast site,Slow (3–8kW)
9039,54.47874,-1.544861,,14.0,Fast site,Slow (3–8kW)
9040,51.474985,-0.181761,,14.0,Fast site,Slow (3–8kW)
9041,52.339949,-1.527122,,14.0,Fast site,Slow (3–8kW)
9042,51.658417,-0.395483,,14.0,Fast site,Slow (3–8kW)
9043,51.521862,-0.140954,,14.0,Fast site,Slow (3–8kW)
9044,50.279813,-3.898081,,14.0,Fast site,Slow (3–8kW)
9045,52.603618,-2.141018,,14.0,Fast site,Slow (3–8kW)
9046,52.217197,-1.260284,,14.0,Fast site,Slow (3–8kW)
9047,50.683042,-1.947168,,14.0,Fast site,Slow (3–8kW)
9048,51.301481,-0.489212,,14.0,Fast site,Slow (3–8kW)
9049,50.235264,-3.768555,,14.0,Fast site,Slow (3–8kW)
9050,51.381558,-2.806812,,14.0,Fast site,Slow (3–8kW)
9051,51.477586,-0.01415,,14.0,Fast site,Slow (3–8kW)
9052,56.697811,-3.74045,,14.0,Fast site,Slow (3–8kW)
9053,52.25101,0.415356,,14.0,Fast site,Slow (3–8kW)
9054,51.926518,-2.041776,,14.0,Fast site,Slow (3–8kW)
9055,51.583676,-2.1491,,14.0,Fast site,Slow (3–8kW)
9056,51.598617,-1.123203,,14.0,Fast site,Slow (3–8kW)
9057,53.400793,-1.489551,,14.0,Fast site,Slow (3–8kW)
9058,51.905982,-2.070301,,14.0,Fast site,Slow (3–8kW)
9059,50.921647,-1.210175,,14.0,Fast site,Slow (3–8kW)
9060,51.463345,-0.425792,,14.0,Fast site,Slow (3–8kW)
9061,56.08355,-3.92784,,14.0,Fast site,Slow (3–8kW)
9062,53.35619018286295,-2.1638740590926773,,14.0,Fast site,Slow (3–8kW)
9063,51.64730069738512,-0.1864604173330186,,14.0,Fast site,Slow (3–8kW)
9064,54.807436,-1.583163,,14.0,Fast site,Slow (3–8kW)
9065,52.038737,-0.691624,,14.0,Fast site,Slow (3–8kW)
9066,53.978191,-1.079191,,14.0,Fast site,Slow (3–8kW)
9067,53.07698330620656,-2.75353479888077,,14.0,Fast site,Slow (3–8kW)
9068,53.200548,-2.347658,,14.0,Fast site,Slow (3–8kW)
9069,52.027531,0.263567,,14.0,Fast site,Slow (3–8kW)
9070,54.93756,-1.57992,,14.0,Fast site,Slow (3–8kW)
9071,52.039646,-0.762613,,14.0,Fast site,Slow (3–8kW)
9072,51.316338,-2.209705,,14.0,Fast site,Slow (3–8kW)
9073,51.283199,-0.77239,,14.0,Fast site,Slow (3–8kW)
9074,51.602815,-0.01758,,14.0,Fast site,Slow (3–8kW)
9075,52.0429,-0.753032,,14.0,Fast site,Slow (3–8kW)
9076,52.473033,-1.922203,,14.0,Fast site,Slow (3–8kW)
9077,53.08759,-2.429704,,14.0,Fast site,Slow (3–8kW)
9078,51.293734,1.102196,,14.0,Fast site,Slow (3–8kW)
9079,53.537056,-0.046601,,14.0,Fast site,Slow (3–8kW)
9080,54.387746598054,-6.44643415099267,,14.0,Fast site,Slow (3–8kW)
9081,51.5744841,0.1601843,,14.0,Fast site,Slow (3–8kW)
9082,55.1848,-1.54502,,14.0,Fast site,Slow (3–8kW)
9083,55.010962,-1.493544,,14.0,Fast site,Slow (3–8kW)
9084,53.977616,-1.130992,,14.0,Fast site,Slow (3–8kW)
9085,52.900197,-1.456674,,14.0,Fast site,Slow (3–8kW)
9086,52.4718,-1.768942,,14.0,Fast site,Slow (3–8kW)
9087,52.081144,1.111388,,14.0,Fast site,Slow (3–8kW)
9088,56.47007,-2.911415,,14.0,Fast site,Slow (3–8kW)
9089,51.346726,-2.205328,,14.0,Fast site,Slow (3–8kW)
9090,51.5696043,-1.82345220000002,,14.0,Fast site,Slow (3–8kW)
9091,53.485817,-2.192296,,14.0,Fast site,Slow (3–8kW)
9092,52.920082,-1.505231,,14.0,Fast site,Slow (3–8kW)
9093,53.790416,-1.530348,,14.0,Fast site,Slow (3–8kW)
9094,51.8795684568384,-5.26028756322944,,14.0,Fast site,Slow (3–8kW)
9095,58.20635,-6.38077,,14.0,Fast site,Slow (3–8kW)
9096,53.41709,-2.633133,,14.0,Fast site,Slow (3–8kW)
9097,51.976871,-0.732608,,14.0,Fast site,Slow (3–8kW)
9098,56.111969,-3.16695,,14.0,Fast site,Slow (3–8kW)
9099,51.9220088360886,0.900633776540872,,14.0,Fast site,Slow (3–8kW)
9100,53.401211,-1.421727,,14.0,Fast site,Slow (3–8kW)
9101,50.842446,-1.038264,,14.0,Fast site,Slow (3–8kW)
9102,55.94235,-4.72631,,14.0,Fast site,Slow (3–8kW)
9103,51.3794589,-2.3568821,,14.0,Fast site,Slow (3–8kW)
9104,52.4844193844677,-1.89292863425442,,14.0,Fast site,Slow (3–8kW)
9105,60.156818,-1.146376,,14.0,Fast site,Slow (3–8kW)
9106,52.516747,-1.708727,,14.0,Fast site,Slow (3–8kW)
9107,54.93762,-1.57956,,14.0,Fast site,Slow (3–8kW)
9108,56.195273,-3.161536,,14.0,Fast site,Slow (3–8kW)
9109,55.860502,-4.242375,,14.0,Fast site,Slow (3–8kW)
9110,52.22664239,-0.27524779,,14.0,Fast site,Slow (3–8kW)
9111,52.14230946,-0.44230926,,14.0,Fast site,Slow (3–8kW)
9112,51.777559,-3.202214,,14.0,Fast site,Slow (3–8kW)
9113,51.799194,-1.539524,,14.0,Fast site,Slow (3–8kW)
9114,51.510664,-0.605522,,14.0,Fast site,Slow (3–8kW)
9115,51.464008,-0.38569,,14.0,Fast site,Slow (3–8kW)
9116,51.61045,-3.98284,,14.0,Fast site,Slow (3–8kW)
9117,52.2113139254366,0.177025616424542,,14.0,Fast site,Slow (3–8kW)
9118,51.62948014266266,-0.1752668608520435,,14.0,Fast site,Slow (3–8kW)
9119,50.7525307866105,-1.92994769577025,,14.0,Fast site,Slow (3–8kW)
9120,52.41401,-1.77522,,14.0,Fast site,Slow (3–8kW)
9121,52.41432,-1.77707,,14.0,Fast site,Slow (3–8kW)
9122,51.61017,-3.979976,,14.0,Fast site,Slow (3–8kW)
9123,52.080273,-0.998425,,14.0,Fast site,Slow (3–8kW)
9124,53.4828074014909,-2.34020011772156,,14.0,Fast site,Slow (3–8kW)
9125,52.002513,-0.727307,,14.0,Fast site,Slow (3–8kW)
9126,54.747018,-1.609712,,14.0,Fast site,Slow (3–8kW)
9127,51.855067,-0.438354,,14.0,Fast site,Slow (3–8kW)
9128,54.525057,-1.509173,,14.0,Fast site,Slow (3–8kW)
9129,54.97412,-1.60385,,14.0,Fast site,Slow (3–8kW)
9130,51.370580203146,-0.102123664626328,,14.0,Fast site,Slow (3–8kW)
9131,52.934712,-1.467767,,14.0,Fast site,Slow (3–8kW)
9132,54.933922,-2.964348,,14.0,Fast site,Slow (3–8kW)
9133,51.853526,-2.253919,,14.0,Fast site,Slow (3–8kW)
9134,53.5404344555439,-2.11609516560669,,14.0,Fast site,Slow (3–8kW)
9135,52.597737,-2.129778,,14.0,Fast site,Slow (3–8kW)
9136,51.57427,-1.769965,,14.0,Fast site,Slow (3–8kW)
9137,53.34266,-2.73316,,14.0,Fast site,Slow (3–8kW)
9138,51.575588,-0.237807,,14.0,Fast site,Slow (3–8kW)
9139,51.737329,0.467006,,14.0,Fast site,Slow (3–8kW)
9140,55.940503,-3.404325,,14.0,Fast site,Slow (3–8kW)
9141,53.696072,-1.594909,,14.0,Fast site,Slow (3–8kW)
9142,51.263547,-1.042778,,14.0,Fast site,Slow (3–8kW)
9143,52.617437,-1.138799,,14.0,Fast site,Slow (3–8kW)
9144,54.8507505939966,-1.74145802181238,,14.0,Fast site,Slow (3–8kW)
9145,54.885654053396,-1.70230067459102,,14.0,Fast site,Slow (3–8kW)
9146,52.740089,-2.721788,,14.0,Fast site,Slow (3–8kW)
9147,55.076572,-1.532104,,14.0,Fast site,Slow (3–8kW)
9148,57.482401790514,-4.30027306079864,,14.0,Fast site,Slow (3–8kW)
9149,50.3731,-4.143725,,14.0,Fast site,Slow (3–8kW)
9150,54.056346,-2.83827,,14.0,Fast site,Slow (3–8kW)
9151,51.2609,-0.565123,,14.0,Fast site,Slow (3–8kW)
9152,51.70796,-1.954541,,14.0,Fast site,Slow (3–8kW)
9153,51.615297,-0.710514,,14.0,Fast site,Slow (3–8kW)
9154,52.454013,-2.122551,,14.0,Fast site,Slow (3–8kW)
9155,51.591227,-2.52667,,14.0,Fast site,Slow (3–8kW)
9156,52.3416408,-2.27789319999999,,14.0,Fast site,Slow (3–8kW)
9157,52.182558,-2.19537489999993,,14.0,Fast site,Slow (3–8kW)
9158,55.12152,-3.35692,,14.0,Fast site,Slow (3–8kW)
9159,51.296243,-2.198793,,14.0,Fast site,Slow (3–8kW)
9160,60.1585474,-1.15697929999999,,14.0,Fast site,Slow (3–8kW)
9161,55.995801,-3.721564,,14.0,Fast site,Slow (3–8kW)
9162,52.056167,-0.756201,,14.0,Fast site,Slow (3–8kW)
9163,51.336979,-0.746355,,14.0,Fast site,Slow (3–8kW)
9164,51.535993,-0.906579,,14.0,Fast site,Slow (3–8kW)
9165,53.4516860906083,-2.63692939664541,,14.0,Fast site,Slow (3–8kW)
9166,53.4550921,-2.74906290000001,,14.0,Fast site,Slow (3–8kW)
9167,57.619899,-4.397742,,14.0,Fast site,Slow (3–8kW)
9168,58.9690587,-2.95166940000001,,14.0,Fast site,Slow (3–8kW)
9169,55.901877,-4.31243489999997,,14.0,Fast site,Slow (3–8kW)
9170,56.270385,-2.698383,,14.0,Fast site,Slow (3–8kW)
9171,53.5405972,-2.1077462,,14.0,Fast site,Slow (3–8kW)
9172,53.49643599340125,-2.514319489528796,,14.0,Fast site,Slow (3–8kW)
9173,51.28721,0.350513,,14.0,Fast site,Slow (3–8kW)
9174,54.849887,-1.742183,,14.0,Fast site,Slow (3–8kW)
9175,52.5993009655159,-1.19034708204742,,14.0,Fast site,Slow (3–8kW)
9176,59.03205,-2.90891,,14.0,Fast site,Slow (3–8kW)
9177,52.386277,0.665173,,14.0,Fast site,Slow (3–8kW)
9178,53.381466,-0.0118531,,14.0,Fast site,Slow (3–8kW)
9179,51.573975,-0.760567,,14.0,Fast site,Slow (3–8kW)
9180,53.5929846861821,-0.644380588619242,,14.0,Fast site,Slow (3–8kW)
9181,51.65027,-0.17047,,14.0,Fast site,Slow (3–8kW)
9182,53.8013864,-1.57007020000003,,14.0,Fast site,Slow (3–8kW)
9183,52.0486448,0.748845999999958,,14.0,Fast site,Slow (3–8kW)
9184,51.495308,-0.277806,,14.0,Fast site,Slow (3–8kW)
9185,53.473162,-2.667825,,14.0,Fast site,Slow (3–8kW)
9186,54.94625,-1.68026,,14.0,Fast site,Slow (3–8kW)
9187,52.649949,1.338086,,14.0,Fast site,Slow (3–8kW)
9188,53.273377,-1.881878,,14.0,Fast site,Slow (3–8kW)
9189,51.4478353390061,-0.411694359246895,,14.0,Fast site,Slow (3–8kW)
9190,51.342552,-0.264363,,14.0,Fast site,Slow (3–8kW)
9191,53.51393,-2.37146,,14.0,Fast site,Slow (3–8kW)
9192,52.816011,-2.077324,,14.0,Fast site,Slow (3–8kW)
9193,53.729899,-0.373092,,14.0,Fast site,Slow (3–8kW)
9194,53.365056,-2.7398819,,14.0,Fast site,Slow (3–8kW)
9195,53.45266,-2.73028,,14.0,Fast site,Slow (3–8kW)
9196,54.280888,-0.402358,,14.0,Fast site,Slow (3–8kW)
9197,52.7377157,-1.5421407,,14.0,Fast site,Slow (3–8kW)
9198,50.716343,-3.482845,,14.0,Fast site,Slow (3–8kW)
9199,53.791257,-3.05681,,14.0,Fast site,Slow (3–8kW)
9200,51.133763,-0.166767,,14.0,Fast site,Slow (3–8kW)
9201,51.514166,-0.018268,,14.0,Fast site,Slow (3–8kW)
9202,57.541282,-2.949255,,14.0,Fast site,Slow (3–8kW)
9203,51.671391,-0.587431,,14.0,Fast site,Slow (3–8kW)
9204,51.624874,-3.8298357,,14.0,Fast site,Slow (3–8kW)
9205,52.6101833687325,1.2920333507874,,14.0,Fast site,Slow (3–8kW)
9206,50.615989,-3.365256,,14.0,Fast site,Slow (3–8kW)
9207,53.29738,-2.97705,,14.0,Fast site,Slow (3–8kW)
9208,52.570753002588,-0.237314027199318,,14.0,Fast site,Slow (3–8kW)
9209,51.2906317,0.471668399999999,,14.0,Fast site,Slow (3–8kW)
9210,51.8690292,-2.25276600000007,,14.0,Fast site,Slow (3–8kW)
9211,51.8929876,-2.13151879999998,,14.0,Fast site,Slow (3–8kW)
9212,51.8640896,-2.24547540000003,,14.0,Fast site,Slow (3–8kW)
9213,56.4987833,-2.71233959999995,,14.0,Fast site,Slow (3–8kW)
9214,51.4670695,-0.1871443,,14.0,Fast site,Slow (3–8kW)
9215,51.1697797,0.865544900000032,,14.0,Fast site,Slow (3–8kW)
9216,53.2641151436318,-2.8847102540476,,14.0,Fast site,Slow (3–8kW)
9217,53.4067871,-2.89261320000003,,14.0,Fast site,Slow (3–8kW)
9218,51.1525349,-0.798314699999992,,14.0,Fast site,Slow (3–8kW)
9219,51.3802933,-2.33233399999995,,14.0,Fast site,Slow (3–8kW)
9220,51.300281,0.500925300000063,,14.0,Fast site,Slow (3–8kW)
9221,53.407857,-2.179622,,14.0,Fast site,Slow (3–8kW)
9222,50.3658119,-4.1200771,,14.0,Fast site,Slow (3–8kW)
9223,53.8048681,-1.54671770000004,,14.0,Fast site,Slow (3–8kW)
9224,56.136915,-3.138367,,14.0,Fast site,Slow (3–8kW)
9225,53.3810896,-2.26503439999999,,14.0,Fast site,Slow (3–8kW)
9226,51.3853072,-0.2113094,,14.0,Fast site,Slow (3–8kW)
9227,53.4031476230526,-2.98977189126276,,14.0,Fast site,Slow (3–8kW)
9228,53.795999,-1.55743580000001,,14.0,Fast site,Slow (3–8kW)
9229,52.4829582461725,-2.11873787527521,,14.0,Fast site,Slow (3–8kW)
9230,56.024809,-3.907994,,14.0,Fast site,Slow (3–8kW)
9231,51.558291485238925,-0.1219063997268676,,14.0,Fast site,Slow (3–8kW)
9232,57.1425502,-2.13095380000004,,14.0,Fast site,Slow (3–8kW)
9233,51.213252,0.496102,,14.0,Fast site,Slow (3–8kW)
9234,51.5990125429909,-0.184717921352093,,14.0,Fast site,Slow (3–8kW)
9235,53.48364,-2.121834,,14.0,Fast site,Slow (3–8kW)
9236,50.6807169451339,-1.51560822362592,,14.0,Fast site,Slow (3–8kW)
9237,52.6321059,1.42786760000001,,14.0,Fast site,Slow (3–8kW)
9238,53.2637211,-2.49555729999997,,14.0,Fast site,Slow (3–8kW)
9239,52.667075,1.274258,,14.0,Fast site,Slow (3–8kW)
9240,52.622398,1.239646,,14.0,Fast site,Slow (3–8kW)
9241,52.62188,1.29876,,14.0,Fast site,Slow (3–8kW)
9242,52.23472,0.13375,,14.0,Fast site,Slow (3–8kW)
9243,52.056284,1.198754,,14.0,Fast site,Slow (3–8kW)
9244,51.97785268540613,-0.2261546430871703,,14.0,Fast site,Slow (3–8kW)
9245,51.899916,-0.50936,,14.0,Fast site,Slow (3–8kW)
9246,51.4993567,-0.174795499999959,,14.0,Fast site,Slow (3–8kW)
9247,54.8516769,-1.752656,,14.0,Fast site,Slow (3–8kW)
9248,53.5443662058767,-1.1524934554725,,14.0,Fast site,Slow (3–8kW)
9249,51.72607906558805,-1.2309172296081703,,14.0,Fast site,Slow (3–8kW)
9250,53.3478461,-2.87520210000002,,14.0,Fast site,Slow (3–8kW)
9251,51.7691611,0.0557742999999391,,14.0,Fast site,Slow (3–8kW)
9252,51.4404963,0.271625200000017,,14.0,Fast site,Slow (3–8kW)
9253,55.1823628,-1.58263260000001,,14.0,Fast site,Slow (3–8kW)
9254,52.239851,-0.834929,,14.0,Fast site,Slow (3–8kW)
9255,52.49976947,0.05494153,,14.0,Fast site,Slow (3–8kW)
9256,60.1582547,-1.14690150000001,,14.0,Fast site,Slow (3–8kW)
9257,51.858721,-2.25216,,14.0,Fast site,Slow (3–8kW)
9258,51.309558,-0.081088,,14.0,Fast site,Slow (3–8kW)
9259,50.7112981,-1.14548420000006,,14.0,Fast site,Slow (3–8kW)
9260,56.406918,-3.474534,,14.0,Fast site,Slow (3–8kW)
9261,52.6516527,0.0981441000000132,,14.0,Fast site,Slow (3–8kW)
9262,55.895493,-4.2607,,14.0,Fast site,Slow (3–8kW)
9263,51.0664723,-0.3208246,,14.0,Fast site,Slow (3–8kW)
9264,51.5230476,0.135620399999993,,14.0,Fast site,Slow (3–8kW)
9265,51.6540026928171,-3.92779041772156,,14.0,Fast site,Slow (3–8kW)
9266,51.496676,-0.074491,,14.0,Fast site,Slow (3–8kW)
9267,51.4895477,0.067147,,14.0,Fast site,Slow (3–8kW)
9268,51.494158,-0.536122,,14.0,Fast site,Slow (3–8kW)
9269,51.1799219,0.33348669999998,,14.0,Fast site,Slow (3–8kW)
9270,54.57465,-1.204852,,14.0,Fast site,Slow (3–8kW)
9271,51.4966964,-3.56170380000003,,14.0,Fast site,Slow (3–8kW)
9272,51.3655764743084,-2.31999230793463,,14.0,Fast site,Slow (3–8kW)
9273,53.6459795,-1.77882139999997,,14.0,Fast site,Slow (3–8kW)
9274,51.4591533,-0.10591880000004,,14.0,Fast site,Slow (3–8kW)
9275,51.5095831,-0.440960399999994,,14.0,Fast site,Slow (3–8kW)
9276,52.636232,-2.139199,,14.0,Fast site,Slow (3–8kW)
9277,57.1088983,-2.09588729999996,,14.0,Fast site,Slow (3–8kW)
9278,53.6547687,-1.51583129999995,,14.0,Fast site,Slow (3–8kW)
9279,53.692353521484,-1.31852621119276,,14.0,Fast site,Slow (3–8kW)
9280,53.7766701,-1.04264520000004,,14.0,Fast site,Slow (3–8kW)
9281,54.5536947706927,-3.4564534724609,,14.0,Fast site,Slow (3–8kW)
9282,51.3808969,-2.39126959999999,,14.0,Fast site,Slow (3–8kW)
9283,56.1990357,-3.4208989,,14.0,Fast site,Slow (3–8kW)
9284,51.411963,-0.122979,,14.0,Fast site,Slow (3–8kW)
9285,52.069960820212,-0.735722426983674,,14.0,Fast site,Slow (3–8kW)
9286,52.5078537,-2.01353870000003,,14.0,Fast site,Slow (3–8kW)
9287,54.6621971740589,-1.44816767564089,,14.0,Fast site,Slow (3–8kW)
9288,51.5886781,-0.553305499999965,,14.0,Fast site,Slow (3–8kW)
9289,52.3257528,-0.176402199999984,,14.0,Fast site,Slow (3–8kW)
9290,51.787681136463,-0.783811319049057,,14.0,Fast site,Slow (3–8kW)
9291,51.501148,-2.54279399999996,,14.0,Fast site,Slow (3–8kW)
9292,53.792986,-1.75874,,14.0,Fast site,Slow (3–8kW)
9293,51.3905850763976,-0.299182531213325,,14.0,Fast site,Slow (3–8kW)
9294,51.7704317,-0.942360600000029,,14.0,Fast site,Slow (3–8kW)
9295,51.831248059218,-0.859508626458703,,14.0,Fast site,Slow (3–8kW)
9296,55.74114,-4.16915,,14.0,Fast site,Slow (3–8kW)
9297,53.1414458,0.321304199999986,,14.0,Fast site,Slow (3–8kW)
9298,56.70155,-4.18676,,14.0,Fast site,Slow (3–8kW)
9299,56.1354943,-3.1452223,,14.0,Fast site,Slow (3–8kW)
9300,51.273415,-0.725049,,14.0,Fast site,Slow (3–8kW)
9301,54.686217,-1.204029,,14.0,Fast site,Slow (3–8kW)
9302,51.115051,-0.165029,,14.0,Fast site,Slow (3–8kW)
9303,57.72098,-3.28021,,14.0,Fast site,Slow (3–8kW)
9304,53.006245,-1.129203,,14.0,Fast site,Slow (3–8kW)
9305,51.430501,-0.034253,,14.0,Fast site,Slow (3–8kW)
9306,51.495067,-0.188246,,14.0,Fast site,Slow (3–8kW)
9307,51.540966,-0.001202,,14.0,Fast site,Slow (3–8kW)
9308,51.494767503224,-0.130060857177789,,14.0,Fast site,Slow (3–8kW)
9309,55.60788,-4.4963,,14.0,Fast site,Slow (3–8kW)
9310,55.83734,-5.05351,,14.0,Fast site,Slow (3–8kW)
9311,51.504836,0.021194,,14.0,Fast site,Slow (3–8kW)
9312,51.519913,0.017235,,14.0,Fast site,Slow (3–8kW)
9313,51.37847795321053,-0.2021935974837485,,14.0,Fast site,Slow (3–8kW)
9314,51.398009,-0.097405,,14.0,Fast site,Slow (3–8kW)
9315,51.362698,-0.093712,,14.0,Fast site,Slow (3–8kW)
9316,55.906713,-4.225878,,14.0,Fast site,Slow (3–8kW)
9317,55.60602,-2.75896,,14.0,Fast site,Slow (3–8kW)
9318,55.84034,-3.04752,,14.0,Fast site,Slow (3–8kW)
9319,55.91774,-3.08979,,14.0,Fast site,Slow (3–8kW)
9320,55.86452,-3.06789,,14.0,Fast site,Slow (3–8kW)
9321,51.1352092116488,-0.172041198966326,,14.0,Fast site,Slow (3–8kW)
9322,52.301174,-1.935729,,14.0,Fast site,Slow (3–8kW)
9323,50.966764,-0.089055,,14.0,Fast site,Slow (3–8kW)
9324,56.133953,-3.837233,,14.0,Fast site,Slow (3–8kW)
9325,56.55423,-6.30957,,14.0,Fast site,Slow (3–8kW)
9326,53.853073,-1.7654,,14.0,Fast site,Slow (3–8kW)
9327,53.7217254,-0.43777,,14.0,Fast site,Slow (3–8kW)
9328,53.744378,-0.410013,,14.0,Fast site,Slow (3–8kW)
9329,51.748757,0.509959,,14.0,Fast site,Slow (3–8kW)
9330,52.792402,0.10653,,14.0,Fast site,Slow (3–8kW)
9331,50.369759,-4.1689,,14.0,Fast site,Slow (3–8kW)
9332,51.57472,-3.294382,,14.0,Fast site,Slow (3–8kW)
9333,52.062720206014,-0.815991730688435,,14.0,Fast site,Slow (3–8kW)
9334,52.0608308,-0.810301799999934,,14.0,Fast site,Slow (3–8kW)
9335,52.0628112321016,-0.807220598445841,,14.0,Fast site,Slow (3–8kW)
9336,50.3937532801153,-4.08248976081495,,14.0,Fast site,Slow (3–8kW)
9337,52.044601,-0.756907,,14.0,Fast site,Slow (3–8kW)
9338,53.3899,-0.7476,,14.0,Fast site,Slow (3–8kW)
9339,52.251507,0.695397,,14.0,Fast site,Slow (3–8kW)
9340,51.813801,-0.821802,,14.0,Fast site,Slow (3–8kW)
9341,51.4101088557203,0.757935275085382,,14.0,Fast site,Slow (3–8kW)
9342,52.911499,-0.650787,,14.0,Fast site,Slow (3–8kW)
9343,52.6594611042335,0.169686979864982,,14.0,Fast site,Slow (3–8kW)
9344,51.291302,0.469623,,14.0,Fast site,Slow (3–8kW)
9345,53.0867185421314,-2.42682162838348,,14.0,Fast site,Slow (3–8kW)
9346,51.47544,-2.5839,,14.0,Fast site,Slow (3–8kW)
9347,51.45085,-2.60513,,14.0,Fast site,Slow (3–8kW)
9348,51.4107089032861,-2.58447278885501,,14.0,Fast site,Slow (3–8kW)
9349,53.70211,-1.65131,,14.0,Fast site,Slow (3–8kW)
9350,52.014301,-0.74453,,14.0,Fast site,Slow (3–8kW)
9351,53.761002,-2.76105,,14.0,Fast site,Slow (3–8kW)
9352,52.044056,-0.756294,,14.0,Fast site,Slow (3–8kW)
9353,51.791401,-0.081098,,14.0,Fast site,Slow (3–8kW)
9354,52.738998,0.41546,,14.0,Fast site,Slow (3–8kW)
9355,50.9137,-1.45069,,14.0,Fast site,Slow (3–8kW)
9356,53.400101,-1.48821,,14.0,Fast site,Slow (3–8kW)
9357,51.665634,-0.386127,,14.0,Fast site,Slow (3–8kW)
9358,52.037056,-0.76865,,14.0,Fast site,Slow (3–8kW)
9359,54.893902,-2.89798,,14.0,Fast site,Slow (3–8kW)
9360,51.525902,-0.436126,,14.0,Fast site,Slow (3–8kW)
9361,53.985699,-1.09619,,14.0,Fast site,Slow (3–8kW)
9362,51.0275,-3.0881,,14.0,Fast site,Slow (3–8kW)
9363,51.498142,-0.176538,,14.0,Fast site,Slow (3–8kW)
9364,52.043144,-0.75846,,14.0,Fast site,Slow (3–8kW)
9365,51.518208,-0.237463,,14.0,Fast site,Slow (3–8kW)
9366,53.767391,-1.564538,,14.0,Fast site,Slow (3–8kW)
9367,52.898701,-1.86798,,14.0,Fast site,Slow (3–8kW)
9368,50.7209031,-1.87936719999993,,14.0,Fast site,Slow (3–8kW)
9369,55.942101,-3.40875,,14.0,Fast site,Slow (3–8kW)
9370,51.260601,-0.560835,,14.0,Fast site,Slow (3–8kW)
9371,51.5555,-1.81003,,14.0,Fast site,Slow (3–8kW)
9372,52.314899,-2.06551,,14.0,Fast site,Slow (3–8kW)
9373,53.553421,-2.673497,,14.0,Fast site,Slow (3–8kW)
9374,51.128101,0.898514,,14.0,Fast site,Slow (3–8kW)
9375,52.9492,-1.18091,,14.0,Fast site,Slow (3–8kW)
9376,51.454605494971,-0.337557684230765,,14.0,Fast site,Slow (3–8kW)
9377,53.3969,-2.55558,,14.0,Fast site,Slow (3–8kW)
9378,52.574299,-2.11825,,14.0,Fast site,Slow (3–8kW)
9379,53.602798,-2.17109,,14.0,Fast site,Slow (3–8kW)
9380,52.628101,-1.20224,,14.0,Fast site,Slow (3–8kW)
9381,51.518002,-0.137539,,14.0,Fast site,Slow (3–8kW)
9382,52.75704887363212,0.4093414065779299,,14.0,Fast site,Slow (3–8kW)
9383,53.480732984306,-2.28063425875245,,14.0,Fast site,Slow (3–8kW)
9384,53.301399,-1.09327,,14.0,Fast site,Slow (3–8kW)
9385,50.710694,-3.529641,,14.0,Fast site,Slow (3–8kW)
9386,52.688599,-0.30974,,14.0,Fast site,Slow (3–8kW)
9387,53.1325,-1.15782,,14.0,Fast site,Slow (3–8kW)
9388,52.769199,-1.20566,,14.0,Fast site,Slow (3–8kW)
9389,51.459702,-2.58847,,14.0,Fast site,Slow (3–8kW)
9390,52.05021557048812,1.146331008462539,,14.0,Fast site,Slow (3–8kW)
9391,50.8208654610733,-0.13957679271698,,14.0,Fast site,Slow (3–8kW)
9392,51.4939291872808,0.0727522373199463,,14.0,Fast site,Slow (3–8kW)
9393,50.0411073917022,-5.65234687923999,,14.0,Fast site,Slow (3–8kW)
9394,52.2478211,0.1637559000000692,,14.0,Fast site,Slow (3–8kW)
9395,51.8188077119144,-3.01404061177822,,14.0,Fast site,Slow (3–8kW)
9396,54.902968,-1.410906,,14.0,Fast site,Slow (3–8kW)
9397,54.901068,-1.409018,,14.0,Fast site,Slow (3–8kW)
9398,55.83069,-3.22963,,14.0,Fast site,Slow (3–8kW)
9399,54.921675,-1.471435,,14.0,Fast site,Slow (3–8kW)
9400,54.53264,-1.05461,,14.0,Fast site,Slow (3–8kW)
9401,53.7238995214339,-0.434035830089221,,14.0,Fast site,Slow (3–8kW)
9402,51.41357,-2.49385,,14.0,Fast site,Slow (3–8kW)
9403,56.08518,-4.53897,,14.0,Fast site,Slow (3–8kW)
9404,52.05617,-2.71299,,14.0,Fast site,Slow (3–8kW)
9405,53.51921,-2.22845,,14.0,Fast site,Slow (3–8kW)
9406,55.06616,-1.59628,,14.0,Fast site,Slow (3–8kW)
9407,53.39522,-3.01705,,14.0,Fast site,Slow (3–8kW)
9408,52.03873,-2.68825,,14.0,Fast site,Slow (3–8kW)
9409,60.152069,-1.161351,,14.0,Fast site,Slow (3–8kW)
9410,53.46241,-2.62593,,14.0,Fast site,Slow (3–8kW)
9411,53.4111511,-2.89798930000006,,14.0,Fast site,Slow (3–8kW)
