StationID,Power_kW,Quantity,Capacity_kW,DfT_Band,Level,ConnectionType,CurrentType
126693,22.0,4,88.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126694,22.0,4,88.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126695,22.0,4,88.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126696,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126696,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126697,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126697,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126698,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126698,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126699,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126699,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126700,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126713,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126713,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126767,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126768,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126770,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126771,7.0,8,56.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126772,7.0,8,56.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126773,7.0,6,42.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126775,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
126775,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
126775,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
126777,7.0,8,56.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126778,7.0,4,28.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126830,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126832,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126833,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
126833,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
126833,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
126845,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126850,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
126850,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
126850,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
126851,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126852,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126852,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126905,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126913,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126914,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126914,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126914,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126914,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126914,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126914,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126915,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126915,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126915,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126915,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126915,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126915,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126918,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
126918,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
126918,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
126919,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126919,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126920,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126920,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126921,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126934,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126934,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126934,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126934,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126934,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126934,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126934,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126934,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126935,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126935,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126945,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126954,7.0,4,28.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126955,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
126955,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
126955,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
126956,7.0,4,28.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126957,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126958,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126959,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126960,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126961,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126962,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126963,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126964,22.0,4,88.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126965,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
126966,3.6,1,3.6,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126967,3.6,1,3.6,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126968,3.6,1,3.6,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126969,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126969,3.6,1,3.6,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126970,3.6,1,3.6,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126971,3.6,1,3.6,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126972,3.6,1,3.6,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126973,3.6,1,3.6,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126974,3.6,2,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126975,3.6,2,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126976,3.6,2,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126977,3.6,2,7.2,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126978,3.6,1,3.6,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126980,3.6,1,3.6,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126991,43.0,2,86.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
126991,50.0,2,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
126991,50.0,2,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
126992,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
126992,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127045,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127046,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127046,3.0,2,6.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127053,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
127053,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127053,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127056,7.0,6,42.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127057,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127059,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127099,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127100,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127101,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127102,22.0,4,88.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127106,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127107,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127108,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127110,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127112,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
127112,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127112,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127144,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127144,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127204,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
127204,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127204,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127205,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127206,7.0,4,28.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127207,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127208,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127210,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127210,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127210,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127233,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127246,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127246,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127246,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127248,11.0,2,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127251,43.0,2,86.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
127251,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127251,50.0,2,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127251,50.0,2,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127253,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127257,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127258,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127258,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127259,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127259,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127261,7.0,4,28.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127497,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127516,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127517,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127520,6.9,1,6.9,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127522,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
127522,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127522,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127523,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127535,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127539,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127541,62.0,2,124.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127541,50.0,2,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127548,13.0,2,26.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127599,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127606,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127609,7.0,4,28.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127617,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127618,7.0,4,28.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127619,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127620,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127620,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127620,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127621,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127621,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127622,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127622,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127622,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127622,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127622,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127622,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127624,11.0,6,66.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127630,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127634,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127635,7.0,8,56.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127636,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127637,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127639,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127639,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127640,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127640,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127640,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127640,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127640,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127640,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127641,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127641,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127642,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127642,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127642,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127642,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127642,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127643,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127643,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127644,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127644,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127644,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127644,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127645,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127645,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127646,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127646,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127646,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127646,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127646,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127647,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127647,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127648,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127649,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127690,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
127690,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127690,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127692,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
127692,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127692,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127695,7.0,6,42.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127697,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
127697,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127697,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127698,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127699,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127700,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127702,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127702,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127703,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127711,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
127711,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127711,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127711,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127712,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127712,4.0,1,4.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127713,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127714,350.0,4,1400.0,Ultra-rapid (150kW+),Level 3:  High (Over 40kW),,
127716,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
127716,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127716,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127716,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127721,43.0,2,86.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
127721,50.0,2,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127721,50.0,2,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127745,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
127745,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127745,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
127745,7.0,6,42.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127746,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127747,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127754,17.0,2,34.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
127801,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127802,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127804,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127806,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127807,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
127807,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128010,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128011,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128017,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128017,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128019,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
128019,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
128019,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
128020,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
128020,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
128020,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
128023,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128023,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128024,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128024,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128024,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128025,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128025,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128026,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128026,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128027,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128027,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128027,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128027,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128027,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128040,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
128079,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128079,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128080,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128080,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128080,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128080,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128081,7.0,3,21.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128081,4.0,3,12.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128082,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128082,4.0,2,8.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128089,50.0,4,200.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
128089,50.0,4,200.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
128147,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
128148,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
128154,22.0,2,44.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
128155,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
128155,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
128155,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
128156,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128157,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
128158,50.0,2,100.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
